store_code,no_of_subway_station,no_of_department_store,no_of_embassy,no_of_beauty_salon,no_of_police,no_of_courthouse,no_of_cemetery,no_of_pharmacy,no_of_local_government_office,no_of_shopping_mall,no_of_city_hall,no_of_rv_park,no_of_shoe_store,no_of_bank,no_of_bowling_alley,no_of_bar,no_of_university,no_of_car_dealer,no_of_movie_theater,no_of_taxi_stand,no_of_jewelry_store,no_of_church,no_of_convenience_store,no_of_campground,no_of_lawyer,no_of_parking,no_of_post_office,no_of_hindu_temple,no_of_hardware_store,no_of_meal_takeaway,no_of_movie_rental,no_of_gas_station,no_of_funeral_home,no_of_aquarium,no_of_restaurant,no_of_home_goods_store,no_of_casino,no_of_veterinary_care,no_of_airport,no_of_bus_station,no_of_museum,no_of_night_club,no_of_electrician,no_of_mosque,no_of_amusement_park,no_of_lodging,no_of_florist,no_of_liquor_store,no_of_hospital,no_of_car_rental,no_of_stadium,no_of_store,no_of_hair_care,no_of_transit_station,no_of_meal_delivery,no_of_gym,no_of_park,no_of_dentist,no_of_library,no_of_book_store,no_of_painter,no_of_roofing_contractor,no_of_moving_company,no_of_clothing_store,no_of_furniture_store,no_of_physiotherapist,no_of_atm,no_of_art_gallery,no_of_car_wash,no_of_locksmith,no_of_spa,no_of_accounting,no_of_cafe,no_of_car_repair,no_of_synagogue,no_of_real_estate_agency,no_of_electronics_store,no_of_doctor,no_of_bicycle_store,no_of_storage,no_of_zoo,no_of_train_station,no_of_fire_station,no_of_laundry,no_of_insurance_agency,no_of_plumber,no_of_pet_store,no_of_bakery,no_of_travel_agency,avg_rating_of_subway_station,avg_rating_of_department_store,avg_rating_of_embassy,avg_rating_of_beauty_salon,avg_rating_of_police,avg_rating_of_courthouse,avg_rating_of_cemetery,avg_rating_of_pharmacy,avg_rating_of_local_government_office,avg_rating_of_shopping_mall,avg_rating_of_city_hall,avg_rating_of_rv_park,avg_rating_of_shoe_store,avg_rating_of_bank,avg_rating_of_bowling_alley,avg_rating_of_bar,avg_rating_of_university,avg_rating_of_car_dealer,avg_rating_of_movie_theater,avg_rating_of_taxi_stand,avg_rating_of_jewelry_store,avg_rating_of_church,avg_rating_of_convenience_store,avg_rating_of_campground,avg_rating_of_lawyer,avg_rating_of_parking,avg_rating_of_post_office,avg_rating_of_hindu_temple,avg_rating_of_hardware_store,avg_rating_of_meal_takeaway,avg_rating_of_movie_rental,avg_rating_of_gas_station,avg_rating_of_funeral_home,avg_rating_of_aquarium,avg_rating_of_restaurant,avg_rating_of_home_goods_store,avg_rating_of_casino,avg_rating_of_veterinary_care,avg_rating_of_airport,avg_rating_of_bus_station,avg_rating_of_museum,avg_rating_of_night_club,avg_rating_of_electrician,avg_rating_of_mosque,avg_rating_of_amusement_park,avg_rating_of_lodging,avg_rating_of_florist,avg_rating_of_liquor_store,avg_rating_of_hospital,avg_rating_of_car_rental,avg_rating_of_stadium,avg_rating_of_store,avg_rating_of_hair_care,avg_rating_of_transit_station,avg_rating_of_meal_delivery,avg_rating_of_gym,avg_rating_of_park,avg_rating_of_dentist,avg_rating_of_library,avg_rating_of_book_store,avg_rating_of_painter,avg_rating_of_roofing_contractor,avg_rating_of_moving_company,avg_rating_of_clothing_store,avg_rating_of_furniture_store,avg_rating_of_physiotherapist,avg_rating_of_atm,avg_rating_of_art_gallery,avg_rating_of_car_wash,avg_rating_of_locksmith,avg_rating_of_spa,avg_rating_of_accounting,avg_rating_of_cafe,avg_rating_of_car_repair,avg_rating_of_synagogue,avg_rating_of_real_estate_agency,avg_rating_of_electronics_store,avg_rating_of_doctor,avg_rating_of_bicycle_store,avg_rating_of_storage,avg_rating_of_zoo,avg_rating_of_train_station,avg_rating_of_fire_station,avg_rating_of_laundry,avg_rating_of_insurance_agency,avg_rating_of_plumber,avg_rating_of_pet_store,avg_rating_of_bakery,avg_rating_of_travel_agency,near_by_post_code,no_of_near_by_shops
31257,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,3,1,0,2,0,1,2,0,1,0,0,2,1,2,3,0,0,0,1,1,0,0,0,4,3,4,0,0,0,0,2,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0,3.9,4.3,0.0,0.0,0.0,0.0,4.433333333333334,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.126315789473684,3.0,0.0,0.0,1.75,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.75,1.3333333333333333,1.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1,1
31258,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,7,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.5,0.0,0.0,4.5,0.0,0.0,0.0,0.0,3.35,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.5,2.5,3.35,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2,10
31270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
31289,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,12,1,3,0,3,0,1,0,0,0,1,0,1,1,5,1,0,0,0,0,1,0,3,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.033333333333333,0.0,1.4000000000000001,0.0,4.6,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.5,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1
31290,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,11,5,3,0,0,0,0,0,0,3,0,2,0,0,1,1,0,0,0,0,0,1,2,0,2,3,1,1,2,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0,0.0,3.0,0.0,2.3,0.0,5.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4454545454545453,1.9,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,1.6666666666666667,3.7,5.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,3,15
31401,0,0,0,2,0,0,0,2,1,0,1,0,1,6,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,8,1,0,0,0,6,1,0,0,0,0,3,3,1,0,0,0,30,3,7,0,0,2,8,0,0,0,0,0,10,1,2,4,1,0,0,0,0,3,0,0,1,0,11,1,0,0,1,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0,3.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0,0.0,0.0,0.0,0.0,0.0,0.0,2.1125,0.0,0.0,0.0,0.0,0.6666666666666666,4.5,0.0,0.0,0.0,0.0,4.166666666666667,1.2333333333333334,0.0,0.0,0.0,0.0,2.0766666666666667,1.1666666666666667,1.1428571428571428,0.0,0.0,1.25,2.375,0.0,0.0,0.0,0.0,0.0,1.8199999999999998,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,2.766666666666667,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.35,5.0,1,2
31440,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,5,1,1,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,3,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
31441,0,0,0,3,0,0,0,3,1,0,1,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,2,0,0,2,0,0,1,0,6,4,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,26,5,1,1,1,0,1,0,0,2,0,1,2,2,5,2,1,0,0,1,1,2,1,0,2,1,8,1,2,0,0,0,1,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,0.0,3.0,0,0.0,2.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,4.25,0.0,0.0,0.0,0.0,2.9,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.0,2.6692307692307695,3.0,0.0,3.8,4.8,0.0,0.0,0.0,0.0,2.5,0.0,0.0,5.0,2.5,0.0,1.0,5.0,0.0,0.0,0.0,0.0,4.35,4.8,0.0,0.0,3.0,1.25,4.5,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,4.6,0.0,1,1
31527,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,2,0,0,0,2,0,1,2,1,0,1,0,0,0,0,0,16,4,2,0,0,2,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,2,1,0,3,2,3,1,0,0,0,0,2,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0,0.0,0.0,0.0,3.6875000000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.5,0.0,0.0,0.0,0.0,0.0,3.011764705882353,2.0,0.0,0.0,0.0,2.25,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88125,3.25,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,3.7,5.0,0.0,0.0,2.5,2.466666666666667,4.9,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,4.7,0.0,1,3
31553,0,0,0,1,0,0,0,2,1,0,1,0,0,3,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,6,1,0,0,0,2,2,0,2,0,0,2,3,1,0,0,0,35,1,2,0,0,0,3,0,1,2,0,0,6,0,6,2,0,0,0,0,0,1,0,0,5,3,23,0,0,0,0,0,0,0,0,0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,0.0,0.0,0.0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.4833333333333334,1.0,0.0,0.0,0.0,2.5,1.75,0.0,0.5,0.0,0.0,3.9,1.6666666666666667,4.8,0.0,0.0,0.0,2.8,5.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,2.25,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,1.8333333333333333,0.782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,0.0,2,3
31660,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,17,1,1,0,3,0,1,2,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,4,2,1,0,0,0,0,0,0,1,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0,0.0,0.0,0.0,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.3,0.0,0.0,0.0,0.0,0.0,2.4,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,4.3,0.0,0.0,0.0,0.0,3.2235294117647055,4.8,0.0,0.0,2.8333333333333335,0.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,4.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,3.8,1,1
31711,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,7,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,9,1,1,0,1,0,0,0,0,2,0,0,1,0,1,2,1,0,1,0,0,2,1,0,11,2,0,0,0,0,1,0,0,1,1,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.8333333333333335,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.5,0.0,0.0,0.0,0.0,3.742857142857143,0.0,0.0,0.0,0.0,4.7,4.8,0.0,0.0,0.0,0.0,4.2,5.0,0.0,0.0,0.0,0.0,2.2333333333333334,5.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.0,0.0,5.0,0.0,0.0,4.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
31737,0,0,2,1,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,13,3,1,0,0,0,1,0,0,0,0,0,1,0,3,3,0,0,0,0,0,1,0,0,6,3,15,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4384615384615382,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,1.3133333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2,6
31743,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.05,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.783333333333333,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6333333333333333,0.0,1,6
31751,0,0,0,1,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3,1,0,0,0,4,0,0,1,0,0,1,1,0,0,0,0,9,3,4,0,2,0,1,0,0,1,1,0,0,0,5,2,0,0,0,0,2,0,0,0,8,0,5,0,0,0,1,1,0,0,0,0,2,2,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.766666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,5.0,0.0,0.0,0.0,0.0,3.111111111111111,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2,1
31763,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,6,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3,1,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.4,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1,1
31816,0,0,0,2,0,2,0,2,3,0,1,0,1,6,0,2,0,1,0,0,2,1,0,0,2,3,1,0,0,1,0,0,0,0,17,1,0,1,1,2,5,0,0,0,0,2,3,2,0,0,0,44,4,3,1,0,0,3,1,0,0,0,0,8,0,5,3,0,0,0,1,2,2,0,0,3,2,14,1,0,0,1,0,0,3,0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,4.0,0,5.0,3.8666666666666667,0.0,4.25,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1.0,4.6,0,0.0,4.1,0.0,0.0,0.0,0.0,3.323529411764706,5.0,0.0,3.0,5.0,4.85,0.9400000000000001,0.0,0.0,0.0,0.0,3.75,3.233333333333333,0.0,0.0,0.0,0.0,2.036363636363636,2.2,4.566666666666666,3.8,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,1.5666666666666667,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.5,4.0,0.0,0.0,4.7,0.0,0.0,1.6666666666666667,0.0,0.0,4.466666666666667,0.0,2,1
31838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,4.433333333333333,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.1624999999999996,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,4.5,0.0,1,1
